Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,lat,lon
219,qp03rj,48,0.0,0.017358085,Residential,2,Not Allowed,Yes,22.36692015,Sunny,-5.37506103515625,90.6646728515625
220,qp03rm,48,0.0,0.085154718,Residential,1,Not Allowed,No,14.4315054,Foggy,-5.37506103515625,90.6756591796875
221,qp03rt,48,0.0,0.054916395,Residential,1,Not Allowed,No,13.33354649,Rainy,-5.37506103515625,90.6866455078125
222,qp03rv,48,0.0,0.066012101,Residential,3,Allowed,Yes,4.383973217,Snowy,-5.37506103515625,90.6976318359375
223,qp092j,48,0.0,0.141698153,Residential,2,Not Allowed,Yes,22.51198087,Sunny,-5.37506103515625,90.7086181640625
224,qp092m,48,0.0,0.110809214,Residential,1,Not Allowed,No,13.36606117,Rainy,-5.37506103515625,90.7196044921875
225,qp092t,48,0.0,0.038374141,Residential,3,Allowed,Yes,11.93892781,Rainy,-5.37506103515625,90.7305908203125
226,qp093v,48,0.0,0.057813131,Residential,2,Not Allowed,Yes,15.99464608,Foggy,-5.37506103515625,90.7855224609375
227,qp096j,48,0.0,0.052872296,Residential,1,Not Allowed,No,6.942502281,Snowy,-5.37506103515625,90.7965087890625
228,qp096m,48,0.0,0.011747996,Residential,2,Not Allowed,Yes,-1.381516244,Snowy,-5.37506103515625,90.8074951171875
229,qp096t,48,0.0,0.127581037,Residential,3,Allowed,Yes,19.69659427,Sunny,-5.37506103515625,90.8184814453125
230,qp096v,48,0.0,0.344922334,Street,1,Not Allowed,Yes,22.36167803,Sunny,-5.37506103515625,90.8294677734375
231,qp097j,48,0.0,0.010209523,Residential,3,Allowed,Yes,10.84170205,Rainy,-5.37506103515625,90.8404541015625
232,qp097t,48,0.0,0.042480811,Residential,2,Not Allowed,Yes,22.19387044,Sunny,-5.37506103515625,90.8624267578125
233,qp097v,48,0.0,0.091609388,Residential,2,Not Allowed,Yes,15.69776694,Foggy,-5.37506103515625,90.8734130859375
234,qp09km,48,0.0,0.000528207,Residential,1,Not Allowed,No,20.62085677,Sunny,-5.37506103515625,90.8953857421875
235,qp09kt,48,0.0,0.032975222,Residential,1,Not Allowed,No,25.65023662,Sunny,-5.37506103515625,90.9063720703125
236,qp09kv,48,0.0,0.143647352,Residential,3,Allowed,Yes,17.74360567,Foggy,-5.37506103515625,90.9173583984375
237,qp09mj,48,0.0,0.001333334,Residential,2,Not Allowed,Yes,8.998132145,Rainy,-5.37506103515625,90.9283447265625
238,qp09mt,48,0.0,0.022239508,Residential,3,Allowed,Yes,14.32015732,Foggy,-5.37506103515625,90.9503173828125
239,qp03mw,48,0.0,0.019981158,Residential,1,Not Allowed,No,7.220581469,Rainy,-5.36956787109375,90.5987548828125
240,qp03my,48,0.0,0.028127587,Residential,3,Allowed,Yes,15.12720043,Foggy,-5.36956787109375,90.6097412109375
241,qp03qq,48,0.0,0.001805074,Residential,1,Not Allowed,No,13.41695655,Rainy,-5.36956787109375,90.6317138671875
242,qp03qy,48,0.0,0.024815055,Residential,2,Not Allowed,Yes,9.727462109,Rainy,-5.36956787109375,90.6536865234375
243,qp03rn,48,0.0,0.009969492,Residential,2,Not Allowed,Yes,23.28785213,Sunny,-5.36956787109375,90.6646728515625
244,qp03rq,48,0.0,0.020524192,Residential,2,Not Allowed,Yes,25.3999013,Sunny,-5.36956787109375,90.6756591796875
245,qp03rw,48,0.0,0.051131707,Residential,3,Allowed,Yes,4.524413812,Snowy,-5.36956787109375,90.6866455078125
246,qp03ry,48,0.0,0.081162522,Residential,2,Not Allowed,Yes,30.56093222,Sunny,-5.36956787109375,90.6976318359375
247,qp092n,48,0.0,0.130697386,Residential,2,Not Allowed,Yes,9.29456266,Rainy,-5.36956787109375,90.7086181640625
248,qp092q,48,0.0,0.076577341,Residential,1,Not Allowed,No,17.633310865,Foggy,-5.36956787109375,90.7196044921875
249,qp092w,48,0.0,0.046245988,Residential,1,Not Allowed,No,25.97205907,Sunny,-5.36956787109375,90.7305908203125
250,qp093w,48,0.0,0.061338393,Residential,2,Not Allowed,Yes,20.96300784,Sunny,-5.36956787109375,90.7745361328125
251,qp093y,48,0.0,0.023886689,Residential,3,Allowed,Yes,8.33645758,Rainy,-5.36956787109375,90.7855224609375
252,qp096n,48,0.0,0.059887192,Residential,1,Not Allowed,No,11.5860987,Rainy,-5.36956787109375,90.7965087890625
253,qp096q,48,0.0,0.290981887,Street,1,Not Allowed,Yes,14.27098707,Foggy,-5.36956787109375,90.8074951171875
254,qp096w,48,0.0,0.15873517,Residential,2,Not Allowed,Yes,24.44386947,Sunny,-5.36956787109375,90.8184814453125
255,qp096y,48,0.0,0.148479553,Residential,1,Not Allowed,No,20.57688307,Sunny,-5.36956787109375,90.8294677734375
256,qp097n,48,0.0,0.005744798,Residential,2,Not Allowed,Yes,29.01262624,Sunny,-5.36956787109375,90.8404541015625
257,qp097w,48,0.0,2.48e-05,Residential,3,Allowed,Yes,26.65180758,Sunny,-5.36956787109375,90.8624267578125
258,qp097y,48,0.0,0.109628984,Unknown,1,Not Allowed,No,20.21343915,Sunny,-5.36956787109375,90.8734130859375
259,qp09kn,48,0.0,0.0335095,Residential,3,Allowed,Yes,18.94596658,Foggy,-5.36956787109375,90.8843994140625
260,qp09kw,48,0.0,0.004552969,Residential,3,Allowed,Yes,8.994313454,Rainy,-5.36956787109375,90.9063720703125
261,qp09mn,48,0.0,0.001981555,Residential,3,Allowed,Yes,9.205970347,Rainy,-5.36956787109375,90.9283447265625
262,qp09mw,48,0.0,0.014047073,Residential,2,Not Allowed,Yes,2.864057498,Snowy,-5.36956787109375,90.9503173828125
263,qp03mz,48,0.0,0.035070516,Residential,2,Not Allowed,Yes,9.589833919,Rainy,-5.36407470703125,90.6097412109375
264,qp03qz,48,0.0,0.002705833,Residential,2,Not Allowed,Yes,17.54658298,Foggy,-5.36407470703125,90.6536865234375
265,qp03rp,48,0.0,0.014806678,Residential,1,Not Allowed,No,6.788944114,Snowy,-5.36407470703125,90.6646728515625
266,qp03rr,48,0.0,0.057414636,Residential,3,Allowed,Yes,22.80817649,Sunny,-5.36407470703125,90.6756591796875
267,qp03rx,48,0.0,0.06383998,Residential,2,Not Allowed,Yes,11.77045226,Rainy,-5.36407470703125,90.6866455078125
268,qp03rz,48,0.0,0.049763417,Residential,3,Allowed,Yes,20.8232202,Sunny,-5.36407470703125,90.6976318359375
269,qp092p,48,0.0,0.048152934,Residential,3,Allowed,Yes,12.29294856,Rainy,-5.36407470703125,90.7086181640625
270,qp092r,48,0.0,0.025656631,Residential,1,Not Allowed,No,12.2546534,Rainy,-5.36407470703125,90.7196044921875
271,qp092x,48,0.0,0.048621373,Residential,2,Not Allowed,Yes,13.33529045,Rainy,-5.36407470703125,90.7305908203125
272,qp093p,48,0.0,0.024088042,Residential,2,Not Allowed,Yes,19.77559919,Sunny,-5.36407470703125,90.7525634765625
273,qp093r,48,0.0,0.010777256,Residential,1,Not Allowed,No,15.18369666,Foggy,-5.36407470703125,90.7635498046875
274,qp093x,48,0.0,0.09871933,Residential,3,Allowed,Yes,24.16122821,Sunny,-5.36407470703125,90.7745361328125
275,qp096p,48,0.0,0.027220304,Residential,2,Not Allowed,Yes,0.177899077,Snowy,-5.36407470703125,90.7965087890625
276,qp096r,48,0.0,0.21500347,Residential,2,Not Allowed,Yes,23.0574245,Sunny,-5.36407470703125,90.8074951171875
277,qp096x,48,0.0,0.39969802,Highway,4,Allowed,Yes,20.28470962,Sunny,-5.36407470703125,90.8184814453125
278,qp096z,48,0.0,0.185454469,Residential,3,Allowed,Yes,20.79603196,Sunny,-5.36407470703125,90.8294677734375
279,qp097z,48,0.0,0.00327739,Residential,1,Not Allowed,No,19.59465459,Sunny,-5.36407470703125,90.8734130859375
280,qp09kr,48,0.0,0.005479338,Residential,2,Not Allowed,Yes,18.39327722,Foggy,-5.36407470703125,90.8953857421875
281,qp09kx,48,0.0,0.019426273,Residential,3,Allowed,Yes,28.80525709,Sunny,-5.36407470703125,90.9063720703125
282,qp09kz,48,0.0,0.180538032,Residential,3,Allowed,Yes,22.94494062,Sunny,-5.36407470703125,90.9173583984375
283,qp09mp,48,0.0,0.0132253,Residential,2,Not Allowed,Yes,17.6217494,Foggy,-5.36407470703125,90.9283447265625
284,qp09mr,48,0.0,0.019156489,Residential,3,Allowed,Yes,30.01814084,Sunny,-5.36407470703125,90.9393310546875
285,qp09mx,48,0.0,0.090876485,Residential,3,Allowed,Yes,23.71449434,Sunny,-5.36407470703125,90.9503173828125
286,qp03t2,48,0.0,0.003233261,Residential,3,Allowed,Yes,10.2842673,Rainy,-5.35858154296875,90.5877685546875
287,qp03t8,48,0.0,0.016689838,Residential,1,Not Allowed,No,20.03097605,Sunny,-5.35858154296875,90.5987548828125
288,qp03tb,48,0.0,0.037969847,Residential,3,Allowed,Yes,19.05157803,Sunny,-5.35858154296875,90.6097412109375
289,qp03w0,48,0.0,0.015091672,Residential,3,Allowed,Yes,25.17343295,Sunny,-5.35858154296875,90.6207275390625
290,qp03w8,48,0.0,0.032263881,Residential,2,Not Allowed,Yes,28.41792473,Sunny,-5.35858154296875,90.6427001953125
291,qp03x2,48,0.0,0.023716611,Residential,3,Allowed,Yes,24.70039507,Unknown,-5.35858154296875,90.6756591796875
292,qp03x8,48,0.0,0.040686882,Residential,3,Allowed,Yes,24.04967004,Sunny,-5.35858154296875,90.6866455078125
293,qp03xb,48,0.0,0.018485827,Residential,2,Not Allowed,Yes,15.61786822,Foggy,-5.35858154296875,90.6976318359375
294,qp0982,48,0.0,0.041648254,Residential,2,Not Allowed,Yes,26.74235785,Sunny,-5.35858154296875,90.7196044921875
295,qp0988,48,0.0,0.024456949,Residential,2,Not Allowed,Yes,10.04018314,Rainy,-5.35858154296875,90.7305908203125
296,qp0992,48,0.0,0.092316384,Residential,3,Allowed,Yes,17.6228054,Foggy,-5.35858154296875,90.7635498046875
297,qp0998,48,0.0,0.057095344,Residential,3,Allowed,Yes,7.854191398,Rainy,-5.35858154296875,90.7745361328125
298,qp099b,48,0.0,0.06331244,Residential,3,Allowed,Yes,35.59400847,Sunny,-5.35858154296875,90.7855224609375
299,qp09d2,48,0.0,0.316075212,Street,1,Not Allowed,Yes,2.698223887,Snowy,-5.35858154296875,90.8074951171875
300,qp09d8,48,0.0,0.526140735,Highway,5,Allowed,No,14.9043251,Foggy,-5.35858154296875,90.8184814453125
301,qp09db,48,0.0,0.16964201,Residential,3,Allowed,Yes,27.99811871,Sunny,-5.35858154296875,90.8294677734375
302,qp09e2,48,0.0,0.016427528,Residential,1,Not Allowed,No,22.7582048,Sunny,-5.35858154296875,90.8514404296875
303,qp09e8,48,0.0,0.02834054,Residential,3,Allowed,Yes,13.75124948,Rainy,-5.35858154296875,90.8624267578125
304,qp09eb,48,0.0,0.050855858,Residential,2,Not Allowed,Yes,25.16934852,Sunny,-5.35858154296875,90.8734130859375
305,qp09s8,48,0.0,0.04160285,Residential,3,Allowed,Yes,26.9472906,Sunny,-5.35858154296875,90.9063720703125
306,qp09sb,48,0.0,0.108365303,Residential,2,Not Allowed,Yes,12.5768484,Rainy,-5.35858154296875,90.9173583984375
307,qp09t0,48,0.0,0.149663163,Residential,2,Not Allowed,Yes,25.39007578,Sunny,-5.35858154296875,90.9283447265625
308,qp09t2,48,0.0,0.008837522,Residential,2,Not Allowed,Yes,22.85271878,Sunny,-5.35858154296875,90.9393310546875
309,qp09t8,48,0.0,0.097050052,Residential,2,Not Allowed,Yes,18.43590274,Foggy,-5.35858154296875,90.9503173828125
310,qp03t3,48,0.0,0.012129833,Residential,2,Not Allowed,Yes,22.564607485,Foggy,-5.35308837890625,90.5877685546875
311,qp03tc,48,0.0,0.011038273,Residential,1,Not Allowed,No,26.69331223,Sunny,-5.35308837890625,90.6097412109375
312,qp03w1,48,0.0,0.064835785,Residential,2,Not Allowed,Yes,27.67623905,Sunny,-5.35308837890625,90.6207275390625
313,qp03w3,48,0.0,0.023736194,Residential,1,Not Allowed,No,26.85001202,Sunny,-5.35308837890625,90.6317138671875
314,qp03w9,48,0.0,0.208530611,Residential,1,Not Allowed,No,25.05358673,Sunny,-5.35308837890625,90.6427001953125
315,qp03wc,48,0.0,0.098134335,Residential,2,Not Allowed,Yes,14.34587144,Foggy,-5.35308837890625,90.6536865234375
316,qp03x1,48,0.0,0.034314743,Residential,3,Allowed,Yes,17.29949072,Foggy,-5.35308837890625,90.6646728515625
317,qp03x3,48,0.0,0.044920132,Residential,2,Not Allowed,Yes,15.19824817,Foggy,-5.35308837890625,90.6756591796875
318,qp03x9,48,0.0,0.024175205,Residential,3,Allowed,Yes,15.72078197,Foggy,-5.35308837890625,90.6866455078125
319,qp03xc,48,0.0,0.01413662,Residential,1,Not Allowed,No,6.464962225,Snowy,-5.35308837890625,90.6976318359375
320,qp0981,48,0.0,0.061070004,Residential,2,Not Allowed,Yes,24.91174647,Sunny,-5.35308837890625,90.7086181640625
321,qp0983,48,0.0,0.010499396,Residential,2,Not Allowed,Yes,15.09595774,Foggy,-5.35308837890625,90.7196044921875
322,qp0991,48,0.0,0.047396121,Residential,3,Allowed,Yes,20.05978974,Sunny,-5.35308837890625,90.7525634765625
323,qp0993,48,0.0,0.024505121,Residential,1,Not Allowed,No,18.92632881,Foggy,-5.35308837890625,90.7635498046875
324,qp0999,48,0.0,0.044915044,Residential,2,Not Allowed,Yes,17.2151533,Foggy,-5.35308837890625,90.7745361328125
325,qp099c,48,0.0,0.01848455,Residential,3,Allowed,Yes,25.53841667,Sunny,-5.35308837890625,90.7855224609375
326,qp09d3,48,0.0,0.391276301,Highway,3,Allowed,Yes,26.76379385,Sunny,-5.35308837890625,90.8074951171875
327,qp09d9,48,0.0,1.0,Highway,5,Allowed,No,19.76493761,Sunny,-5.35308837890625,90.8184814453125
328,qp09dc,48,0.0,0.30288799,Street,1,Not Allowed,Yes,18.41898186,Foggy,-5.35308837890625,90.8294677734375
329,qp09e3,48,0.0,0.002696574,Residential,1,Not Allowed,No,6.868838552,Snowy,-5.35308837890625,90.8514404296875
330,qp09e9,48,0.0,0.103796496,Residential,2,Not Allowed,Yes,26.48604653,Sunny,-5.35308837890625,90.8624267578125
331,qp09ec,48,0.0,0.016683882,Residential,1,Not Allowed,No,19.7868167,Sunny,-5.35308837890625,90.8734130859375
332,qp09s3,48,0.0,0.011123022,Residential,3,Allowed,Yes,8.184910306,Rainy,-5.35308837890625,90.8953857421875
333,qp09s9,48,0.0,0.038054883,Residential,2,Not Allowed,Yes,14.53987632,Foggy,-5.35308837890625,90.9063720703125
334,qp09sc,48,0.0,0.039930334,Residential,3,Allowed,Yes,17.07693219,Foggy,-5.35308837890625,90.9173583984375
335,qp03td,48,0.0,0.0025786,Residential,1,Not Allowed,No,4.717078533,Snowy,-5.34759521484375,90.5987548828125
336,qp03w4,48,0.0,0.057879399,Residential,3,Allowed,Yes,13.23406484,Rainy,-5.34759521484375,90.6207275390625
337,qp03w6,48,0.0,0.020295465,Residential,3,Allowed,Yes,17.52209329,Foggy,-5.34759521484375,90.6317138671875
338,qp03wd,48,0.0,0.126016365,Residential,2,Not Allowed,Yes,22.73263317,Sunny,-5.34759521484375,90.6427001953125
339,qp03wf,48,0.0,0.168775559,Residential,2,Not Allowed,Yes,18.59808998,Foggy,-5.34759521484375,90.6536865234375
340,qp03x4,48,0.0,0.031917993,Residential,2,Not Allowed,Yes,1.899469967,Snowy,-5.34759521484375,90.6646728515625
341,qp03x6,48,0.0,0.018457114,Residential,2,Not Allowed,Yes,9.844422958500001,Foggy,-5.34759521484375,90.6756591796875
342,qp03xd,48,0.0,0.028233646,Residential,2,Not Allowed,Yes,17.78937595,Foggy,-5.34759521484375,90.6866455078125
343,qp03xf,48,0.0,0.074855141,Residential,1,Not Allowed,No,7.55966991,Rainy,-5.34759521484375,90.6976318359375
344,qp0984,48,0.0,0.04160268,Residential,1,Not Allowed,No,22.2837082,Sunny,-5.34759521484375,90.7086181640625
345,qp0986,48,0.0,0.036249461,Residential,2,Not Allowed,Yes,21.78183976,Sunny,-5.34759521484375,90.7196044921875
346,qp098d,48,0.0,0.017181827,Residential,1,Not Allowed,No,15.97172409,Foggy,-5.34759521484375,90.7305908203125
347,qp0994,48,0.0,0.069907555,Residential,3,Allowed,Yes,10.15503479,Rainy,-5.34759521484375,90.7525634765625
348,qp0996,48,0.0,0.057033504,Residential,3,Allowed,Yes,11.8493763,Rainy,-5.34759521484375,90.7635498046875
349,qp099d,48,0.0,0.056902693,Residential,3,Allowed,Yes,20.48228221,Sunny,-5.34759521484375,90.7745361328125
350,qp09d6,48,0.0,0.206239896,Residential,1,Not Allowed,No,22.31171158,Sunny,-5.34759521484375,90.8074951171875
351,qp09dd,48,0.0,0.180320462,Residential,1,Not Allowed,No,12.33735454,Rainy,-5.34759521484375,90.8184814453125
352,qp09df,48,0.0,0.025082053,Residential,3,Allowed,Yes,27.27802105,Sunny,-5.34759521484375,90.8294677734375
353,qp09e6,48,0.0,0.035729983,Residential,3,Allowed,Yes,7.831553287,Rainy,-5.34759521484375,90.8514404296875
354,qp09ed,48,0.0,0.123877451,Residential,2,Not Allowed,Yes,19.33276708,Sunny,-5.34759521484375,90.8624267578125
355,qp09s6,48,0.0,0.065390913,Residential,2,Not Allowed,Yes,21.34876253,Sunny,-5.34759521484375,90.8953857421875
356,qp09sd,48,0.0,0.213854994,Residential,3,Allowed,Yes,27.87068349,Sunny,-5.34759521484375,90.9063720703125
357,qp09sf,48,0.0,0.009221072,Residential,1,Not Allowed,No,5.834372632,Snowy,-5.34759521484375,90.9173583984375
358,qp09t4,48,0.0,0.02432439,Residential,2,Not Allowed,Yes,18.14153743,Foggy,-5.34759521484375,90.9283447265625
359,qp03te,48,0.0,0.003864293,Residential,2,Not Allowed,Yes,18.36148985,Foggy,-5.34210205078125,90.5987548828125
360,qp03tg,48,0.0,0.010570194,Residential,1,Not Allowed,No,16.37917684,Foggy,-5.34210205078125,90.6097412109375
361,qp03w5,48,0.0,0.00443357,Residential,2,Not Allowed,Yes,16.85237941,Foggy,-5.34210205078125,90.6207275390625
362,qp03we,48,0.0,0.064701923,Residential,3,Allowed,Yes,20.75021926,Sunny,-5.34210205078125,90.6427001953125
363,qp03wg,48,0.0,0.164010022,Residential,1,Not Allowed,No,26.54880173,Sunny,-5.34210205078125,90.6536865234375
364,qp03x5,48,0.0,0.064092618,Residential,2,Not Allowed,Yes,18.30518897,Foggy,-5.34210205078125,90.6646728515625
365,qp03x7,48,0.0,0.087048125,Residential,2,Not Allowed,Yes,14.70522808,Foggy,-5.34210205078125,90.6756591796875
366,qp03xe,48,0.0,0.046697081,Residential,1,Not Allowed,No,19.96122162,Sunny,-5.34210205078125,90.6866455078125
367,qp03xg,48,0.0,0.080767838,Residential,2,Not Allowed,Yes,15.75401928,Foggy,-5.34210205078125,90.6976318359375
368,qp0985,48,0.0,0.063383099,Residential,3,Allowed,Yes,22.66385096,Sunny,-5.34210205078125,90.7086181640625
369,qp0987,48,0.0,0.170531057,Residential,2,Not Allowed,Yes,1.880167365,Snowy,-5.34210205078125,90.7196044921875
370,qp098e,48,0.0,0.025381848,Residential,1,Not Allowed,No,11.21245896,Rainy,-5.34210205078125,90.7305908203125
371,qp0995,48,0.0,0.006810559,Residential,2,Not Allowed,Yes,10.20385082,Rainy,-5.34210205078125,90.7525634765625
372,qp0997,48,0.0,0.041743377,Residential,2,Not Allowed,Yes,15.641500205,Snowy,-5.34210205078125,90.7635498046875
373,qp099e,48,0.0,0.108730203,Residential,1,Not Allowed,No,21.07914959,Sunny,-5.34210205078125,90.7745361328125
374,qp099g,48,0.0,0.057010598,Residential,1,Not Allowed,No,17.97238135,Foggy,-5.34210205078125,90.7855224609375
375,qp09d5,48,0.0,0.00677895,Residential,3,Allowed,Yes,19.55229293,Sunny,-5.34210205078125,90.7965087890625
376,qp09d7,48,0.0,0.150936655,Residential,2,Not Allowed,Yes,15.08455729,Foggy,-5.34210205078125,90.8074951171875
377,qp09de,48,0.0,0.076884411,Residential,3,Allowed,Yes,2.392553863,Snowy,-5.34210205078125,90.8184814453125
378,qp09dg,48,0.0,0.081590022,Residential,2,Not Allowed,Yes,10.08558176,Rainy,-5.34210205078125,90.8294677734375
379,qp09e5,48,0.0,0.644953999,Highway,4,Allowed,Yes,14.01672183,Foggy,-5.34210205078125,90.8404541015625
380,qp09e7,48,0.0,0.059185796,Residential,3,Allowed,Yes,18.66808579,Foggy,-5.34210205078125,90.8514404296875
381,qp09s7,48,0.0,0.078914772,Residential,2,Not Allowed,Yes,24.55726711,Sunny,-5.34210205078125,90.8953857421875
382,qp09se,48,0.0,0.118853739,Residential,3,Allowed,Yes,17.6987326,Foggy,-5.34210205078125,90.9063720703125
383,qp09t5,48,0.0,0.073400776,Residential,2,Not Allowed,Yes,20.97985433,Sunny,-5.34210205078125,90.9283447265625
384,qp09w5,48,0.0,0.015559394,Residential,3,Allowed,Yes,12.14152414,Rainy,-5.34210205078125,90.9722900390625
385,qp03tk,48,0.0,0.000281239,Residential,1,Not Allowed,No,17.891519,Foggy,-5.33660888671875,90.5877685546875
386,qp03ts,48,0.0,0.009196039,Residential,3,Allowed,Yes,7.700961562,Rainy,-5.33660888671875,90.5987548828125
387,qp03wk,48,0.0,0.011208261,Unknown,3,Allowed,Yes,5.300437054,Snowy,-5.33660888671875,90.6317138671875
388,qp03ws,48,0.0,0.03622768,Residential,2,Not Allowed,Yes,12.77399389,Unknown,-5.33660888671875,90.6427001953125
389,qp03wu,48,0.0,0.08999031,Residential,3,Allowed,Yes,6.862868186,Snowy,-5.33660888671875,90.6536865234375
390,qp03xh,48,0.0,0.086950094,Residential,1,Not Allowed,No,13.40365632,Rainy,-5.33660888671875,90.6646728515625
391,qp03xk,48,0.0,0.11797829,Residential,3,Allowed,Yes,10.84609091,Rainy,-5.33660888671875,90.6756591796875
392,qp03xs,48,0.0,0.117679259,Residential,2,Not Allowed,Yes,22.83822101,Sunny,-5.33660888671875,90.6866455078125
393,qp03xu,48,0.0,0.04636471,Residential,2,Not Allowed,Yes,25.56562826,Sunny,-5.33660888671875,90.6976318359375
394,qp098h,48,0.0,0.075342807,Residential,1,Not Allowed,No,3.604496152,Snowy,-5.33660888671875,90.7086181640625
395,qp098k,48,0.0,0.089566005,Residential,3,Allowed,Yes,1.26724124,Snowy,-5.33660888671875,90.7196044921875
396,qp099k,48,0.0,0.067525887,Residential,3,Allowed,Yes,14.26199496,Foggy,-5.33660888671875,90.7635498046875
397,qp099s,48,0.0,0.030165247,Residential,1,Not Allowed,No,8.156728981,Rainy,-5.33660888671875,90.7745361328125
398,qp09dh,48,0.0,0.101925328,Residential,2,Not Allowed,Yes,20.27489836,Sunny,-5.33660888671875,90.7965087890625
399,qp09dk,48,0.0,0.147516164,Residential,3,Allowed,Yes,16.21127791,Foggy,-5.33660888671875,90.8074951171875
400,qp09ds,48,0.0,0.022486549,Residential,1,Not Allowed,No,9.676757344,Rainy,-5.33660888671875,90.8184814453125
401,qp09eh,48,0.0,0.257917632,Street,1,Not Allowed,Yes,6.422265177,Snowy,-5.33660888671875,90.8404541015625
