Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
315,qp03wc,48,0,0.098134335,Residential,2,Not Allowed,Yes,14.34587144,Foggy
316,qp03x1,48,0,0.034314743,Residential,3,Allowed,Yes,17.29949072,Foggy
317,qp03x3,48,0,0.044920132,Residential,2,Not Allowed,Yes,15.19824817,Foggy
318,qp03x9,48,0,0.024175205,Residential,3,Allowed,Yes,15.72078197,Foggy
319,qp03xc,48,0,0.01413662,Residential,1,Not Allowed,No,6.464962225,Snowy
320,qp0981,48,0,0.061070004,Residential,2,Not Allowed,Yes,24.91174647,Sunny
321,qp0983,48,0,0.010499396,Residential,2,Not Allowed,Yes,15.09595774,Foggy
322,qp0991,48,0,0.047396121,Residential,3,Allowed,Yes,20.05978974,Sunny
323,qp0993,48,0,0.024505121,Residential,1,Not Allowed,No,18.92632881,Foggy
324,qp0999,48,0,0.044915044,Residential,2,Not Allowed,Yes,17.2151533,Foggy
325,qp099c,48,0,0.01848455,Residential,3,Allowed,Yes,25.53841667,Sunny
326,qp09d3,48,0,0.391276301,Highway,3,Allowed,Yes,26.76379385,Sunny
327,qp09d9,48,0,1,Highway,5,Allowed,No,19.76493761,Sunny
328,qp09dc,48,0,0.30288799,Street,1,Not Allowed,Yes,18.41898186,Foggy
329,qp09e3,48,0,0.002696574,Residential,1,Not Allowed,No,6.868838552,Snowy
330,qp09e9,48,0,0.103796496,Residential,2,Not Allowed,Yes,26.48604653,Sunny
331,qp09ec,48,0,0.016683882,Residential,1,Not Allowed,No,19.7868167,Sunny
332,qp09s3,48,0,0.011123022,Residential,3,Allowed,Yes,8.184910306,Rainy
333,qp09s9,48,0,0.038054883,Residential,2,Not Allowed,Yes,14.53987632,Foggy
334,qp09sc,48,0,0.039930334,Residential,3,Allowed,Yes,17.07693219,Foggy
335,qp03td,48,0,0.0025786,Residential,1,Not Allowed,No,4.717078533,Snowy
336,qp03w4,48,0,0.057879399,Residential,3,Allowed,Yes,13.23406484,Rainy
337,qp03w6,48,0,0.020295465,Residential,3,Allowed,Yes,17.52209329,Foggy
338,qp03wd,48,0,0.126016365,Residential,2,Not Allowed,Yes,22.73263317,Sunny
339,qp03wf,48,0,0.168775559,Residential,2,Not Allowed,Yes,18.59808998,Foggy
340,qp03x4,48,0,0.031917993,Residential,2,Not Allowed,Yes,1.899469967,Snowy
341,qp03x6,48,0,0.018457114,Residential,2,Not Allowed,Yes,,Foggy
342,qp03xd,48,0,0.028233646,Residential,2,Not Allowed,Yes,17.78937595,Foggy
343,qp03xf,48,0,0.074855141,Residential,1,Not Allowed,No,7.55966991,Rainy
344,qp0984,48,0,0.04160268,Residential,1,Not Allowed,No,22.2837082,Sunny
345,qp0986,48,0,0.036249461,Residential,2,Not Allowed,Yes,21.78183976,Sunny
346,qp098d,48,0,0.017181827,Residential,1,Not Allowed,No,15.97172409,Foggy
347,qp0994,48,0,0.069907555,Residential,3,Allowed,Yes,10.15503479,Rainy
348,qp0996,48,0,0.057033504,Residential,3,Allowed,Yes,11.8493763,Rainy
349,qp099d,48,0,0.056902693,Residential,3,Allowed,Yes,20.48228221,Sunny
350,qp09d6,48,0,0.206239896,Residential,1,Not Allowed,No,22.31171158,Sunny
351,qp09dd,48,0,0.180320462,Residential,1,Not Allowed,No,12.33735454,Rainy
352,qp09df,48,0,0.025082053,Residential,3,Allowed,Yes,27.27802105,Sunny
353,qp09e6,48,0,0.035729983,Residential,3,Allowed,Yes,7.831553287,Rainy
354,qp09ed,48,0,0.123877451,Residential,2,Not Allowed,Yes,19.33276708,Sunny
355,qp09s6,48,0,0.065390913,Residential,2,Not Allowed,Yes,21.34876253,Sunny
356,qp09sd,48,0,0.213854994,Residential,3,Allowed,Yes,27.87068349,Sunny
357,qp09sf,48,0,0.009221072,Residential,1,Not Allowed,No,5.834372632,Snowy
358,qp09t4,48,0,0.02432439,Residential,2,Not Allowed,Yes,18.14153743,Foggy
359,qp03te,48,0,0.003864293,Residential,2,Not Allowed,Yes,18.36148985,Foggy
360,qp03tg,48,0,0.010570194,Residential,1,Not Allowed,No,16.37917684,Foggy
361,qp03w5,48,0,0.00443357,Residential,2,Not Allowed,Yes,16.85237941,Foggy
362,qp03we,48,0,0.064701923,Residential,3,Allowed,Yes,20.75021926,Sunny
363,qp03wg,48,0,0.164010022,Residential,1,Not Allowed,No,26.54880173,Sunny
364,qp03x5,48,0,0.064092618,Residential,2,Not Allowed,Yes,18.30518897,Foggy
365,qp03x7,48,0,0.087048125,Residential,2,Not Allowed,Yes,14.70522808,Foggy
366,qp03xe,48,0,0.046697081,Residential,1,Not Allowed,No,19.96122162,Sunny
367,qp03xg,48,0,0.080767838,Residential,2,Not Allowed,Yes,15.75401928,Foggy
368,qp0985,48,0,0.063383099,Residential,3,Allowed,Yes,22.66385096,Sunny
369,qp0987,48,0,0.170531057,Residential,2,Not Allowed,Yes,1.880167365,Snowy
370,qp098e,48,0,0.025381848,Residential,1,Not Allowed,No,11.21245896,Rainy
371,qp0995,48,0,0.006810559,Residential,2,Not Allowed,Yes,10.20385082,Rainy
372,qp0997,48,0,0.041743377,Residential,2,Not Allowed,Yes,,Snowy
373,qp099e,48,0,0.108730203,Residential,1,Not Allowed,No,21.07914959,Sunny
374,qp099g,48,0,0.057010598,Residential,1,Not Allowed,No,17.97238135,Foggy
375,qp09d5,48,0,0.00677895,Residential,3,Allowed,Yes,19.55229293,Sunny
376,qp09d7,48,0,0.150936655,Residential,2,Not Allowed,Yes,15.08455729,Foggy
377,qp09de,48,0,0.076884411,Residential,3,Allowed,Yes,2.392553863,Snowy
378,qp09dg,48,0,0.081590022,Residential,2,Not Allowed,Yes,10.08558176,Rainy
379,qp09e5,48,0,0.644953999,Highway,4,Allowed,Yes,14.01672183,Foggy
380,qp09e7,48,0,0.059185796,Residential,3,Allowed,Yes,18.66808579,Foggy
381,qp09s7,48,0,0.078914772,Residential,2,Not Allowed,Yes,24.55726711,Sunny
382,qp09se,48,0,0.118853739,Residential,3,Allowed,Yes,17.6987326,Foggy
383,qp09t5,48,0,0.073400776,Residential,2,Not Allowed,Yes,20.97985433,Sunny
384,qp09w5,48,0,0.015559394,Residential,3,Allowed,Yes,12.14152414,Rainy
385,qp03tk,48,0,0.000281239,Residential,1,Not Allowed,No,17.891519,Foggy
386,qp03ts,48,0,0.009196039,Residential,3,Allowed,Yes,7.700961562,Rainy
387,qp03wk,48,0,0.011208261,,3,Allowed,Yes,5.300437054,Snowy
388,qp03ws,48,0,0.03622768,Residential,2,Not Allowed,Yes,12.77399389,
389,qp03wu,48,0,0.08999031,Residential,3,Allowed,Yes,6.862868186,Snowy
390,qp03xh,48,0,0.086950094,Residential,1,Not Allowed,No,13.40365632,Rainy
391,qp03xk,48,0,0.11797829,Residential,3,Allowed,Yes,10.84609091,Rainy
392,qp03xs,48,0,0.117679259,Residential,2,Not Allowed,Yes,22.83822101,Sunny
393,qp03xu,48,0,0.04636471,Residential,2,Not Allowed,Yes,25.56562826,Sunny
394,qp098h,48,0,0.075342807,Residential,1,Not Allowed,No,3.604496152,Snowy
395,qp098k,48,0,0.089566005,Residential,3,Allowed,Yes,1.26724124,Snowy
396,qp099k,48,0,0.067525887,Residential,3,Allowed,Yes,14.26199496,Foggy
397,qp099s,48,0,0.030165247,Residential,1,Not Allowed,No,8.156728981,Rainy
398,qp09dh,48,0,0.101925328,Residential,2,Not Allowed,Yes,20.27489836,Sunny
399,qp09dk,48,0,0.147516164,Residential,3,Allowed,Yes,16.21127791,Foggy
400,qp09ds,48,0,0.022486549,Residential,1,Not Allowed,No,9.676757344,Rainy
401,qp09eh,48,0,0.257917632,Street,1,Not Allowed,Yes,6.422265177,Snowy
402,qp09ek,48,0,0.09667714,Residential,3,Allowed,Yes,12.91329294,Rainy
403,qp09es,48,0,0.00413212,Residential,1,Not Allowed,No,,Rainy
404,qp09sh,48,0,0.071453522,Residential,3,Allowed,Yes,12.58119511,Rainy
405,qp09sk,48,0,0.035972677,Residential,1,Not Allowed,No,12.21982685,Rainy
406,qp09ss,48,0,0.020093914,Residential,2,Not Allowed,Yes,24.71051402,Sunny
407,qp09su,48,0,0.060806593,Residential,2,Not Allowed,Yes,17.58535867,Foggy
408,qp09th,48,0,0.001585109,Residential,3,Allowed,Yes,15.58513526,Foggy
409,qp09tk,48,0,0.006226579,Residential,2,Not Allowed,Yes,8.773602965,Rainy
410,qp03tv,48,0,0.005632447,Residential,3,Allowed,Yes,20.04892008,Sunny
411,qp03wj,48,0,0.032935482,Residential,2,Not Allowed,Yes,14.4062459,Foggy
412,qp03wm,48,0,0.051226125,Residential,3,Allowed,Yes,20.74648261,Sunny
413,qp03wt,48,0,0.023605361,Residential,3,Allowed,Yes,13.17307145,Rainy
414,qp03wv,48,0,0.060822752,Residential,3,Allowed,Yes,11.89043004,Rainy
415,qp03xj,48,0,0.120325498,Residential,1,Not Allowed,No,9.337752088,Rainy
416,qp03xm,48,0,0.333990687,Street,1,Not Allowed,Yes,23.35283512,Sunny
417,qp03xt,48,0,0.1097732,Residential,1,Not Allowed,No,17.07041562,Foggy
418,qp03xv,48,0,0.077180514,Residential,3,Allowed,Yes,10.58698007,Rainy
419,qp098j,48,0,0.185520281,Residential,2,Not Allowed,Yes,2.23635436,Snowy
420,qp098m,48,0,0.047157426,Residential,1,Not Allowed,No,1.704210923,Snowy
421,qp099m,48,0,0.021086234,Residential,3,Allowed,Yes,17.47270979,Foggy
422,qp099t,48,0,0.048369055,Residential,3,Allowed,Yes,25.18990379,Sunny
423,qp099v,48,0,0.059749449,Residential,3,Allowed,Yes,10.17417523,Rainy
424,qp09dj,48,0,0.160564454,Residential,3,Allowed,Yes,18.12647726,Foggy
425,qp09dm,48,0,0.084630278,Residential,1,Not Allowed,No,10.52518281,Rainy
426,qp09ej,48,0,0.036031859,Residential,2,Not Allowed,Yes,14.27283772,Foggy
427,qp09em,48,0,0.058086588,Residential,3,Allowed,Yes,19.89796356,Sunny
428,qp09sj,48,0,0.031897769,Residential,1,Not Allowed,No,27.97909545,Sunny
429,qp09sm,48,0,0.042261459,Residential,3,Allowed,Yes,6.792747848,Snowy
430,qp09st,48,0,0.03471712,Residential,2,Not Allowed,Yes,14.13435807,Foggy
431,qp09tj,48,0,0.039723432,Residential,3,Allowed,Yes,16.57351411,Foggy
432,qp03tw,48,0,0.007562752,Residential,2,Not Allowed,Yes,10.02289529,Rainy
433,qp03ty,48,0,0.0193544,Residential,3,Allowed,Yes,10.07401845,Rainy
434,qp03wn,48,0,0.012286758,Residential,1,Not Allowed,No,,Sunny
435,qp03wq,48,0,0.018141706,Residential,1,Not Allowed,No,21.79499861,Sunny
436,qp03ww,48,0,0.038771828,Residential,2,Not Allowed,Yes,31.0551654,Sunny
437,qp03wy,48,0,0.085899111,Residential,1,Not Allowed,No,17.83743863,Foggy
438,qp03xn,48,0,0.096635208,Residential,3,Allowed,Yes,19.4336847,Sunny
439,qp03xq,48,0,0.057362787,Residential,2,Not Allowed,Yes,4.216394714,Snowy
440,qp03xw,48,0,0.260877417,Street,1,Not Allowed,Yes,19.82221582,Sunny
441,qp03xy,48,0,0.206330082,Residential,2,Not Allowed,Yes,26.63312227,Sunny
442,qp098n,48,0,0.149442061,Residential,3,Allowed,Yes,23.81650788,Sunny
443,qp098q,48,0,0.097545937,Residential,1,Not Allowed,No,24.07779406,Sunny
444,qp099q,48,0,0.053390447,Residential,2,Not Allowed,Yes,21.99877986,Sunny
445,qp099y,48,0,0.013797773,Residential,3,Allowed,Yes,7.063082733,Rainy
446,qp09dn,48,0,0.05548665,Residential,3,Allowed,Yes,21.7797262,Sunny
447,qp09dq,48,0,0.030556812,Residential,3,Allowed,Yes,17.51028347,Foggy
448,qp09eq,48,0,0.102150255,Residential,2,Not Allowed,Yes,13.28918207,Rainy
449,qp09ew,48,0,0.03987102,Residential,3,Allowed,Yes,27.66016134,Sunny
450,qp09sn,48,0,0.06269221,Residential,2,Not Allowed,Yes,29.8436503,Sunny
451,qp09sw,48,0,0.02457901,Residential,1,Not Allowed,No,35.09498074,Sunny
452,qp09sy,48,0,0.02217076,Residential,2,Not Allowed,Yes,18.89155178,Foggy
453,qp09tn,48,0,0.023362079,Residential,3,Allowed,Yes,30.66382276,Sunny
454,qp09tq,48,0,0.003975877,Residential,2,Not Allowed,Yes,23.71603587,Sunny
455,qp09tw,48,0,0.019074453,Residential,1,Not Allowed,No,4.431342437,Snowy
456,qp03tx,48,0,0.00116381,Residential,1,Not Allowed,No,12.94428502,Rainy
457,qp03wp,48,0,0.008662882,Residential,1,Not Allowed,No,14.52646369,Foggy
458,qp03wr,48,0,0.017623702,Residential,3,Allowed,Yes,25.63062059,Sunny
459,qp03wx,48,0,0.038721361,Residential,1,Not Allowed,No,20.54305683,Sunny
460,qp03wz,48,0,0.131464889,Residential,2,Not Allowed,Yes,13.53897311,Rainy
461,qp03xp,48,0,0.173344585,Residential,2,Not Allowed,Yes,27.5950762,Sunny
462,qp03xr,48,0,0.04250416,Residential,3,Allowed,Yes,12.63514534,Rainy
463,qp03xx,48,0,0.242397659,Street,1,Not Allowed,Yes,11.73024989,Rainy
464,qp03xz,48,0,0.085079946,Residential,2,Not Allowed,Yes,4.884455918,Snowy
465,qp098p,48,0,0.143180673,Residential,3,Allowed,Yes,,Sunny
466,qp098r,48,0,0.044623983,Residential,2,Not Allowed,Yes,17.0569503,Foggy
467,qp099x,48,0,0.007977002,Residential,2,Not Allowed,Yes,25.17352483,Sunny
468,qp099z,48,0,0.020995622,Residential,2,Not Allowed,Yes,9.811471208,Rainy
469,qp09dp,48,0,0.014855057,Residential,1,Not Allowed,No,20.93656121,Sunny
470,qp09dr,48,0,0.071366236,Residential,2,Not Allowed,Yes,19.00921572,Sunny
471,qp09dx,48,0,0.008260208,Residential,3,Allowed,Yes,16.71957786,Foggy
472,qp09ep,48,0,0.025696567,Residential,3,Allowed,Yes,12.04496786,Rainy
473,qp09er,48,0,0.06550753,Residential,2,Not Allowed,Yes,24.33223369,Sunny
474,qp09ex,48,0,0.13642699,Residential,1,Not Allowed,No,12.13982684,Rainy
475,qp09ez,48,0,0.067350787,Residential,3,Allowed,Yes,12.30071446,Rainy
476,qp09sp,48,0,0.081619571,Residential,3,Allowed,Yes,7.067445438,Rainy
477,qp09sr,48,0,0.017032588,Residential,2,Not Allowed,Yes,28.13359067,Sunny
478,qp09sx,48,0,0.036632622,Residential,1,Not Allowed,No,17.66005297,Foggy
479,qp09sz,48,0,0.084021329,Residential,1,Not Allowed,No,23.51016752,Sunny
480,qp09tp,48,0,0.103117804,Residential,1,Not Allowed,No,14.36584549,Foggy
481,qp09tr,48,0,0.075908933,Residential,1,Not Allowed,No,20.52838683,Sunny
482,qp09wp,48,0,0.003461636,Residential,3,Allowed,Yes,13.70312699,Rainy
483,qp03y0,48,0,0.006525659,Residential,3,Allowed,Yes,16.63663432,Foggy
484,qp03y2,48,0,0.007404401,Residential,1,Not Allowed,No,16.79707467,Foggy
485,qp03y8,48,0,0.056282871,Residential,1,Not Allowed,No,15.22139352,
486,qp03yb,48,0,0.124016549,Residential,3,Allowed,Yes,18.68488337,Foggy
487,qp03z0,48,0,0.11105047,Residential,1,Not Allowed,No,20.80368453,Sunny
488,qp03z2,48,0,0.049824867,Residential,2,Not Allowed,Yes,8.805824524,Rainy
489,qp03z8,48,0,0.039672181,Residential,1,Not Allowed,No,21.12994088,Sunny
490,qp03zb,48,0,0.09135019,Residential,3,Allowed,Yes,21.647874,Sunny
491,qp09b0,48,0,0.033762121,Residential,1,Not Allowed,No,20.05178784,Sunny
492,qp09b2,48,0,0.002353353,Residential,1,Not Allowed,No,9.359112364,Rainy
493,qp09g2,48,0,0.047210011,Residential,2,Not Allowed,Yes,27.78703349,Sunny
494,qp09g8,48,0,0.097716681,Residential,1,Not Allowed,No,17.47580743,Foggy
495,qp09gb,48,0,0.032125084,Residential,1,Not Allowed,No,17.52912747,Foggy
496,qp09u0,48,0,0.13414267,Residential,1,Not Allowed,No,,Foggy
497,qp09u8,48,0,0.031239342,Residential,3,Allowed,Yes,17.53256596,Foggy
498,qp09v0,48,0,0.108744543,Residential,2,Not Allowed,Yes,20.77379077,Sunny
499,qp03vc,48,0,0.003262593,Residential,1,Not Allowed,No,22.79733926,Sunny
500,qp03y9,48,0,0.065139078,Residential,3,Allowed,Yes,6.143780968,Snowy
501,qp03yc,48,0,0.0427321,Residential,1,Not Allowed,No,15.24066346,Foggy
502,qp03z9,48,0,0.039063067,Residential,2,Not Allowed,Yes,7.976060055,Rainy
503,qp03zc,48,0,0.111523226,Residential,1,Not Allowed,No,8.388409205,Rainy
504,qp09b1,48,0,0.029042068,Residential,2,Not Allowed,Yes,13.48208569,Rainy
505,qp09b3,48,0,0.021145417,Residential,1,Not Allowed,No,12.86859856,Rainy
506,qp09c9,48,0,0.011622718,Residential,1,Not Allowed,No,13.41403958,Rainy
507,qp09cc,48,0,0.020389265,Residential,1,Not Allowed,No,7.795395613,Rainy
508,qp09f1,48,0,0.033743797,Residential,1,Not Allowed,No,4.604099748,Snowy
509,qp09f9,48,0,0.113143532,Residential,2,Not Allowed,Yes,5.029747886,Snowy
510,qp09g1,48,0,0.035560343,Residential,1,Not Allowed,No,25.56037168,Sunny
511,qp09g9,48,0,0.003547991,Residential,1,Not Allowed,No,22.17343314,Sunny
512,qp09u1,48,0,0.070216679,Residential,1,Not Allowed,No,10.02933402,Rainy
513,qp09v1,48,0,0.075146856,Residential,1,Not Allowed,No,15.20426587,Foggy
514,qp09y1,48,0,0.006277834,Residential,1,Not Allowed,No,17.45803317,Foggy
515,qp03y6,48,0,0.002195257,Residential,2,Not Allowed,Yes,21.19851759,Sunny
516,qp03yd,48,0,0.064832956,,1,Not Allowed,No,15.0534698,Foggy
517,qp03yf,48,0,0.013505728,Residential,2,Not Allowed,Yes,19.30573901,Sunny
518,qp03z4,48,0,0.012742102,Residential,2,Not Allowed,Yes,17.34051207,Foggy
519,qp03zd,48,0,0.003151583,Residential,1,Not Allowed,No,18.42276627,Foggy
520,qp03zf,48,0,0.092914965,Residential,1,Not Allowed,No,29.07184975,Sunny
521,qp09b4,48,0,0.144738688,Residential,3,Allowed,Yes,12.72264719,Rainy
522,qp09b6,48,0,0.114317857,Residential,3,Allowed,Yes,14.10970945,Foggy
523,qp09bd,48,0,0.013471557,Residential,1,Not Allowed,No,20.85544197,Sunny
524,qp09cf,48,0,0.012419701,Residential,2,Not Allowed,Yes,15.69385738,Foggy
525,qp09f6,48,0,0.03683586,Residential,2,Not Allowed,Yes,22.64107234,Sunny
526,qp09fd,48,0,0.011192629,Residential,2,Not Allowed,Yes,21.82913884,Sunny
527,qp09ff,48,0,0.011214598,Residential,1,Not Allowed,No,,Foggy
528,qp09g4,48,0,0.025693635,Residential,1,Not Allowed,No,11.00923233,Rainy
529,qp09g6,48,0,0.10022945,Residential,2,Not Allowed,Yes,21.69376242,Sunny
530,qp09gf,48,0,0.005451208,Residential,1,Not Allowed,No,27.57494046,Sunny
531,qp09ud,48,0,0.021128324,Residential,2,Not Allowed,Yes,10.46786362,Rainy
532,qp09uf,48,0,0.028486263,Residential,2,Not Allowed,Yes,21.21544225,Sunny
533,qp09v4,48,0,7.75E-05,Residential,2,Not Allowed,Yes,16.80211368,Foggy
534,qp03y7,48,0,0.00624902,Residential,2,Not Allowed,Yes,23.58476525,Sunny
535,qp03ye,48,0,0.034963827,Residential,3,Allowed,Yes,12.89286542,Rainy
536,qp03yg,48,0,0.103867856,Residential,2,Not Allowed,Yes,12.23433271,Rainy
537,qp03z7,48,0,0.002089839,Residential,2,Not Allowed,Yes,3.703463914,Snowy
538,qp03ze,48,0,0.01419837,Residential,2,Not Allowed,Yes,19.96548802,Sunny
539,qp03zg,48,0,0.04264438,Residential,3,Allowed,Yes,17.52186298,Foggy
540,qp09b5,48,0,0.008845178,Residential,3,Allowed,Yes,15.25165019,Foggy
541,qp09b7,48,0,0.068102569,Residential,3,Allowed,Yes,11.23000008,Rainy
542,qp09be,48,0,0.001370108,Residential,3,Allowed,Yes,11.51887486,Rainy
543,qp09ce,48,0,0.011786831,Residential,2,Not Allowed,Yes,29.05680195,Sunny
544,qp09cg,48,0,0.07862925,Residential,2,Not Allowed,Yes,22.50790753,Sunny
545,qp09f7,48,0,0.001257408,Residential,1,Not Allowed,No,27.09707474,Sunny
546,qp09fg,48,0,0.00208802,Residential,2,Not Allowed,Yes,20.58354763,Sunny
547,qp09g5,48,0,0.076803845,Residential,1,Not Allowed,No,14.56915536,Foggy
548,qp09g7,48,0,0.001654786,Residential,2,Not Allowed,Yes,21.41462376,Sunny
549,qp09ue,48,0,0.202266113,Residential,3,Allowed,Yes,19.28946742,Sunny
550,qp03yk,48,0,0.019385641,Residential,3,Allowed,Yes,13.60404447,Rainy
551,qp03ys,48,0,0.059710451,Residential,1,Not Allowed,No,7.948827259,Rainy
552,qp03yu,48,0,0.018549759,Residential,1,Not Allowed,No,21.46810465,Sunny
553,qp03zh,48,0,0.013434865,Residential,3,Allowed,Yes,18.5914536,Foggy
554,qp03zs,48,0,0.025324528,Residential,1,Not Allowed,No,8.187251479,Rainy
555,qp03zu,48,0,0.031466321,Residential,1,Not Allowed,No,17.43331689,Foggy
556,qp09bh,48,0,0.13149973,Residential,2,Not Allowed,Yes,26.35881681,Sunny
557,qp09fh,48,0,0.000790772,Residential,1,Not Allowed,No,14.10648896,Foggy
558,qp09fs,48,0,0.009508411,Residential,3,Allowed,Yes,,Rainy
559,qp09fu,48,0,0.132023481,Residential,2,Not Allowed,Yes,8.529900153,Rainy
560,qp09gh,48,0,0.048997292,Residential,2,Not Allowed,Yes,20.52961159,Sunny
561,qp09gk,48,0,0.074622784,Residential,1,Not Allowed,No,6.106394943,Snowy
562,qp09gs,48,0,0.061918711,Residential,1,Not Allowed,No,23.95253523,Sunny
563,qp09gu,48,0,0.005114704,Residential,1,Not Allowed,No,6.500235597,Snowy
564,qp09uk,48,0,0.004332195,Residential,2,Not Allowed,Yes,16.42157317,Foggy
565,qp09us,48,0,0.017679997,Residential,1,Not Allowed,No,19.75828924,Sunny
566,qp09vk,48,0,0.063898889,Residential,3,Allowed,Yes,36.70632512,Sunny
567,qp09yh,48,0,0.06035168,Residential,1,Not Allowed,No,4.651338958,Snowy
568,qp03yt,48,0,0.055889483,Residential,3,Allowed,Yes,6.554696171,Snowy
569,qp03yv,48,0,0.011939889,Residential,2,Not Allowed,Yes,32.83890724,Sunny
570,qp03zt,48,0,0.125985259,Residential,1,Not Allowed,No,23.82935302,Sunny
571,qp03zv,48,0,0.302873006,Street,1,Not Allowed,Yes,11.10237623,Rainy
572,qp09bj,48,0,0.044545264,Residential,1,Not Allowed,No,27.40815826,Sunny
573,qp09bm,48,0,0.025374471,Residential,3,Allowed,Yes,21.78952248,Sunny
574,qp09cj,48,0,0.02831025,Residential,1,Not Allowed,No,21.47440527,Sunny
575,qp09ct,48,0,0.023509335,Residential,3,Allowed,Yes,14.63615226,Foggy
576,qp09cv,48,0,0.045809765,Residential,1,Not Allowed,No,22.55930297,Sunny
577,qp09fj,48,0,0.020388769,Residential,3,Allowed,Yes,13.49166452,Rainy
578,qp09fm,48,0,0.029330716,Residential,2,Not Allowed,Yes,7.937832015,Rainy
579,qp09ft,48,0,0.352701714,Highway,4,Allowed,Yes,24.79566255,Sunny
580,qp09gj,48,0,0.040709955,Residential,2,Not Allowed,Yes,23.93164706,Sunny
581,qp09gt,48,0,0.077419475,Residential,3,Allowed,Yes,13.22547736,Rainy
582,qp09gv,48,0,0.034768464,Residential,1,Not Allowed,No,10.42739616,
583,qp09um,48,0,0.00467594,Residential,2,Not Allowed,Yes,13.81818422,Rainy
584,qp09ut,48,0,0.106098441,Residential,3,Allowed,Yes,9.018035826,Rainy
585,qp09uv,48,0,0.270631377,Street,1,Not Allowed,Yes,13.65322282,Rainy
586,qp09vj,48,0,0.062264958,Residential,2,Not Allowed,Yes,12.76209846,Rainy
587,qp09vm,48,0,0.029010833,Residential,2,Not Allowed,Yes,23.66661376,Sunny
588,qp09vt,48,0,0.005504929,Residential,2,Not Allowed,Yes,23.51540843,Sunny
589,qp09yj,48,0,0.013201014,Residential,3,Allowed,Yes,,Sunny
590,qp03yw,48,0,0.017180337,Residential,1,Not Allowed,No,14.78469608,Foggy
591,qp03yy,48,0,0.032729124,Residential,3,Allowed,Yes,19.15315362,Sunny
592,qp03zn,48,0,0.019503363,Residential,3,Allowed,Yes,30.71178042,Sunny
593,qp03zw,48,0,0.002849414,Residential,1,Not Allowed,No,17.29776447,Foggy
594,qp09bn,48,0,0.011031238,Residential,1,Not Allowed,No,16.95791565,Foggy
595,qp09bq,48,0,0.024243102,Residential,3,Allowed,Yes,14.47174027,Foggy
596,qp09bw,48,0,0.002526493,Residential,2,Not Allowed,Yes,11.6191768,Rainy
597,qp09cw,48,0,0.004967642,Residential,3,Allowed,Yes,17.77380226,Foggy
598,qp09cy,48,0,0.005524573,Residential,3,Allowed,Yes,19.39551895,Sunny
599,qp09fq,48,0,0.042914162,Residential,3,Allowed,Yes,23.97444651,Sunny
600,qp09gq,48,0,0.01760299,Residential,3,Allowed,Yes,17.05996047,Foggy
601,qp09gw,48,0,0.010136044,Residential,1,Not Allowed,No,8.439791411,Rainy
602,qp09gy,48,0,0.116269323,Residential,1,Not Allowed,No,18.11012257,Foggy
603,qp09un,48,0,0.009696656,Residential,1,Not Allowed,No,7.63342475,Rainy
604,qp09uq,48,0,0.00643219,Residential,1,Not Allowed,No,7.862714471,Rainy
